Date,Open,High,Low,Close,Adj Close,Volume
2012-11-06,61.024746,61.703316,60.958218,61.383987,47.923393,780798
2012-11-07,61.696663,61.803104,60.020195,60.060112,46.889820,1474624
2012-11-08,60.139942,60.898342,60.026848,60.153248,46.962532,918506
2012-11-09,60.040154,61.164452,60.006889,60.871735,47.523468,1254607
2012-11-12,60.944912,61.011440,60.352825,60.592323,47.305328,791544
2012-11-13,60.406048,60.891693,60.319565,60.811859,47.476715,1223816
2012-11-14,60.592323,60.811859,60.146595,60.346172,47.113152,953139
2012-11-15,60.173206,60.725376,60.093372,60.113331,46.931370,951885
2012-11-16,60.213120,60.525795,59.740784,60.013542,46.853466,1573406
2012-11-19,60.539101,61.709969,60.246384,61.523693,48.032455,1095577
2012-11-20,61.443859,62.175652,61.344070,62.162346,48.531071,696727
2012-11-21,61.843021,62.202263,61.596870,62.015987,48.416794,723302
2012-11-22,62.262138,62.508286,62.022640,62.428452,48.738819,471347
2012-11-23,62.494980,62.973972,62.208916,62.834267,49.055645,675311
2012-11-26,62.534897,62.900791,62.468369,62.707867,48.956963,633840
2012-11-27,63.020538,63.625931,62.681255,62.787697,49.019287,916302
2012-11-28,62.202263,63.013885,62.202263,62.934055,49.133549,709213
2012-11-29,63.319908,63.579361,62.854221,62.993931,49.180294,914282
2012-11-30,62.801003,62.967319,62.461716,62.475021,48.775177,1090222
2012-12-03,62.561504,63.413044,62.534897,62.701214,48.951775,727520
2012-12-04,62.667950,63.020538,62.368580,62.601421,48.873867,725554
2012-12-05,62.880833,62.914097,61.909546,62.228874,48.583004,850823
2012-12-06,62.534897,63.193508,62.475021,62.940708,49.138744,1091784
2012-12-07,63.040497,63.333214,62.534897,62.954014,49.149136,940686
2012-12-10,62.854221,63.665848,62.534897,63.619278,49.668510,735492
2012-12-11,63.745678,63.991825,63.379784,63.925301,49.907436,955360
2012-12-12,63.679150,63.892036,63.333214,63.479572,49.559444,778106
2012-12-13,63.399738,63.712414,62.967319,63.559402,49.621773,800118
2012-12-14,63.472919,63.765636,63.067108,63.220119,49.356892,806254
2012-12-17,62.993931,63.379784,62.561504,62.707867,48.956963,840475
2012-12-18,62.914097,63.080414,62.235527,62.341969,48.671299,1023078
2012-12-19,62.534897,62.940708,62.248833,62.687908,48.941380,899052
2012-12-20,62.647991,63.113674,62.641338,62.954014,49.149136,1100584
2012-12-21,62.707867,63.113674,62.355274,62.834267,49.055645,1671783
2012-12-27,62.860874,63.632584,62.834267,63.226772,49.362080,721147
2012-12-28,63.286644,63.492878,62.475021,62.528244,48.816723,564704
2013-01-02,64.198059,64.650436,63.492878,63.872078,49.865883,1200230
2013-01-03,63.885384,63.911995,63.000580,63.433002,49.523087,732182
2013-01-04,63.053802,63.499531,62.767738,63.499531,49.575031,592870
2013-01-07,63.293297,63.293297,62.608074,62.973972,49.164719,663400
2013-01-08,62.594769,63.146938,62.574814,62.767738,49.003704,549321
2013-01-09,62.867527,63.040497,62.421803,62.601421,48.873867,780741
2013-01-10,62.501633,62.741127,61.876286,61.976074,48.385639,891987
2013-01-11,61.936157,62.009338,61.184406,61.670052,48.146725,1012942
2013-01-14,61.676704,62.002686,61.417252,61.936157,48.354469,794853
2013-01-15,61.337418,61.676704,61.004787,61.304157,47.861061,1317179
2013-01-16,61.324116,61.916199,61.104576,61.670052,48.146725,927773
2013-01-17,61.709969,62.009338,61.058006,61.690010,48.162308,1058283
2013-01-18,61.676704,61.869633,61.211018,61.423904,47.954552,1217327
2013-01-21,61.536999,62.202263,61.483776,62.082516,48.468742,579503
2013-01-22,62.022640,62.641338,61.636787,62.149040,48.520679,971268
2013-01-23,62.388538,62.694557,62.215569,62.308704,48.645336,1044761
2013-01-24,62.308704,62.674603,62.062557,62.401844,48.718048,734516
2013-01-25,62.295399,62.947361,62.295399,62.734474,48.977734,789384
2013-01-28,62.548203,62.608074,61.803104,61.803104,48.250607,953684
2013-01-29,61.876286,62.302052,61.823063,62.175652,48.541451,835458
2013-01-30,62.248833,62.794350,62.162346,62.614727,48.884243,1023144
2013-01-31,62.528244,62.993931,62.368580,62.628033,48.894638,1157140
2013-02-01,62.628033,64.031738,62.481674,63.838814,49.839912,1311581
2013-02-04,63.872078,64.164795,61.789799,61.789799,48.240219,1759052
2013-02-05,61.862980,62.408497,61.803104,62.188957,48.551846,889474
2013-02-06,62.268791,62.468369,60.918301,61.204365,47.783150,1414633
2013-02-07,61.403946,61.623482,60.372784,60.372784,47.133934,1097352
2013-02-08,60.432659,61.204365,60.406048,60.971523,47.601376,1019158
2013-02-11,61.058006,61.204365,60.565712,60.838470,47.497501,784577
2013-02-12,60.652195,61.038052,60.559059,60.878387,47.528664,1022087
2013-02-13,61.204365,61.862980,61.144493,61.337418,47.887035,1048405
2013-02-14,62.202263,62.401844,60.386089,60.386089,47.144318,2082284
2013-02-15,60.206470,60.312912,59.707520,59.947018,46.801525,2076117
2013-02-18,59.980278,60.033501,59.414803,59.481331,46.437954,1222519
2013-02-19,59.408150,60.765289,59.341625,60.452618,47.196259,2139307
2013-02-20,60.512489,60.785248,59.980278,60.272995,47.056023,1107722
2013-02-21,59.920406,60.206470,58.909203,59.694214,46.604168,1710395
2013-02-22,59.887142,61.643440,59.700867,61.643440,48.125946,1598617
2013-02-25,61.370682,62.475021,61.370682,61.729923,48.193470,1741691
2013-02-26,60.060112,61.177757,60.046806,60.579018,47.294941,1814436
2013-02-27,60.645542,61.849674,60.246384,61.789799,48.240219,1420171
2013-02-28,62.095821,62.208916,61.576916,62.002686,48.406422,1209238
2013-03-01,62.381886,63.532791,62.069210,62.787697,49.019287,1962619
2013-03-04,62.541550,63.113674,62.009338,63.067108,49.237434,1087562
2013-03-05,63.033844,63.758984,63.007233,63.739025,49.762005,1403391
2013-03-06,63.532791,63.845467,62.934055,63.067108,49.237434,1328430
2013-03-07,62.960667,63.466267,62.940708,63.186855,49.330921,861480
2013-03-08,62.867527,63.526138,62.867527,63.286644,49.408825,921063
2013-03-11,63.033844,63.253384,62.820961,63.093719,49.258205,1101060
2013-03-12,62.767738,63.519489,62.727821,63.353172,49.460758,1108593
2013-03-13,63.359825,63.971867,63.233425,63.971867,49.943783,1030965
2013-03-14,64.065002,64.384331,63.725719,64.324455,50.219055,1255466
2013-03-15,64.390984,64.397636,63.672501,64.045044,50.000919,1954657
2013-03-18,63.053802,64.131531,62.701214,64.031738,49.990528,1047954
2013-03-19,63.592667,64.111572,63.107025,63.772289,49.787975,1288781
2013-03-20,64.011787,64.810104,64.011787,64.770187,50.567051,1382279
2013-03-21,64.484123,64.524040,62.840919,63.413044,49.507504,1707930
2013-03-22,63.173550,63.885384,63.173550,63.572708,49.632160,1082126
2013-03-25,63.991825,64.304497,62.355274,62.667950,48.925797,1382921
2013-03-26,62.594769,63.299950,62.435104,62.847569,49.066025,1123194
2013-03-27,62.987274,63.053802,61.869633,62.734474,48.977734,1483745
2013-03-28,62.721169,63.366478,62.548203,63.053802,49.227043,1380564
2013-04-02,62.907444,64.297852,62.867527,64.284538,50.187893,1561920
2013-04-03,64.018433,64.530693,63.712414,63.818855,49.824326,1202863
2013-04-04,63.911995,64.457512,63.446308,63.639236,49.684097,1094664
2013-04-05,63.546097,64.065002,62.494980,62.794350,49.024479,1360274
2013-04-08,63.000580,63.146938,62.009338,62.022640,48.421997,1096166
2013-04-09,62.494980,62.581463,61.716621,61.929504,48.349285,920247
2013-04-10,62.222221,62.714516,61.836369,62.435104,48.744015,1225149
2013-04-11,62.255486,62.967319,62.215569,62.282097,48.624561,1118961
2013-04-12,62.248833,62.534897,61.370682,61.696663,48.167507,1287054
2013-04-15,61.603523,61.796452,60.785248,61.530346,48.037655,978387
2013-04-16,61.330765,62.062557,61.151146,61.417252,47.949360,865350
2013-04-17,61.576916,61.736580,60.233078,60.339523,47.107956,1758002
2013-04-18,61.104576,61.996033,60.798553,61.317459,47.871449,1545376
2013-04-19,62.002686,62.415150,61.696663,62.055904,48.447964,1489295
2013-04-22,62.069210,62.069210,61.177757,61.603523,48.094784,899858
2013-04-23,61.563610,63.113674,61.536999,63.013885,49.195873,1533160
2013-04-24,61.869633,64.071655,61.716621,63.532791,49.600994,2113123
2013-04-25,63.865425,63.938606,62.508286,62.734474,48.977734,1183990
2013-04-26,62.807655,63.599319,62.455063,63.366478,49.471153,1248600
2013-04-29,63.752331,64.171448,63.273338,64.131531,50.068436,1156267
2013-04-30,64.231323,64.231323,63.486225,63.945255,49.923004,948650
2013-05-02,64.025085,64.357719,63.233425,63.665848,49.704872,1309048
2013-05-03,63.885384,65.156036,63.652542,64.723618,50.530685,1361160
2013-05-06,64.716965,65.169342,64.610519,64.989723,50.738441,677614
2013-05-07,64.929848,65.482018,64.730270,64.949806,50.707275,903386
2013-05-08,64.869972,65.262482,64.543999,65.016335,50.759216,810196
2013-05-09,64.863319,65.049599,64.464165,64.863319,50.639755,566070
2013-05-10,64.936501,65.442101,64.537346,65.042946,50.779995,973547
2013-05-13,65.062904,65.169342,64.610519,65.076210,50.805965,855194
2013-05-14,65.462059,65.475365,64.677048,65.142731,50.857895,830264
2013-05-15,65.096169,65.262482,64.630478,65.116119,50.837124,833540
2013-05-16,63.719067,63.865425,63.246731,63.805553,51.119614,1047476
2013-05-17,63.938606,64.756882,63.719067,64.690353,51.828491,2673798
2013-05-20,64.863319,64.863319,64.264587,64.863319,51.967072,626461
2013-05-21,64.630478,65.255829,64.324455,64.730270,51.860477,1127776
2013-05-22,64.530693,64.996376,64.277893,64.703659,51.839157,1176547
2013-05-23,63.612625,64.251282,63.386436,63.958565,51.242203,1481184
2013-05-24,64.464165,65.049599,64.191406,64.497429,51.673935,1387477
2013-05-27,64.996376,65.195953,64.597214,64.896584,51.993725,569897
2013-05-28,65.189301,65.521935,64.989723,65.235870,52.265553,1008822
2013-05-29,64.863319,65.362274,64.211365,64.510735,51.684589,902227
2013-05-30,64.630478,65.475365,64.477470,65.175995,52.217587,1010353
2013-05-31,65.528587,66.300293,65.521935,66.094063,52.953121,2633632
2013-06-03,65.861221,66.726067,65.262482,65.907791,52.803879,1584920
2013-06-04,66.114021,66.193855,65.096169,65.149384,52.196259,1141261
2013-06-05,64.823410,65.129433,64.504082,64.583916,51.743221,903943
2013-06-06,64.577255,64.863319,64.065002,64.065002,51.327477,851548
2013-06-07,64.071655,64.903236,63.659191,64.583916,51.743221,1202079
2013-06-10,64.583916,64.956459,64.198059,64.763535,51.887131,599679
2013-06-11,64.337761,64.563957,63.479572,64.317802,51.530018,993045
2013-06-12,64.377678,65.122772,64.331108,64.351067,51.556664,752967
2013-06-13,63.532791,64.397636,63.532791,64.291199,51.508705,853850
2013-06-14,64.590561,64.630478,63.599319,63.805553,51.119614,879356
2013-06-17,64.131531,65.022987,63.905342,64.570602,51.732555,849950
2013-06-18,64.357719,64.850014,64.211365,64.623825,51.775192,643531
2013-06-19,64.677048,64.896584,64.224670,64.444206,51.631287,663177
2013-06-20,63.652542,63.652542,62.095821,62.149040,49.792454,1838784
2013-06-21,62.208916,63.200161,61.656746,61.656746,49.398037,2091275
2013-06-24,61.816410,61.936157,60.605629,60.738682,48.662498,1394270
2013-06-25,61.104576,61.676704,60.738682,61.570263,49.328754,1077443
2013-06-26,61.736580,62.461716,61.364029,62.388538,49.984333,1282526
2013-06-27,62.202263,63.146938,61.670052,63.000580,50.474689,1403882
2013-06-28,63.067108,63.559402,62.721169,63.113674,50.565296,1492207
2013-07-01,63.532791,64.031738,62.328663,63.133633,50.581287,1099196
2013-07-02,63.080414,63.100372,62.448410,62.840919,50.346771,939505
2013-07-03,62.568157,62.914097,62.228874,62.761086,50.282810,825689
2013-07-04,63.000580,63.705761,62.302052,63.699108,51.034336,1235674
2013-07-05,63.692455,63.852119,62.554855,62.554855,50.117580,1025173
2013-07-08,62.867527,63.812202,62.781044,63.492878,50.869110,829060
2013-07-09,63.865425,64.477470,63.665848,64.171448,51.412758,797533
2013-07-10,64.045044,64.311150,63.572708,64.058350,51.322155,688079
2013-07-11,64.623825,65.056252,64.251282,65.022987,52.095001,866127
2013-07-12,64.816757,65.182648,64.657089,64.776840,51.897789,791959
2013-07-15,64.690353,65.175995,64.497429,64.923195,52.015041,654431
2013-07-16,64.929848,65.016335,64.464165,64.583916,51.743221,513514
2013-07-17,64.850014,65.295746,64.204712,64.996376,52.073681,701209
2013-07-18,64.796799,65.482018,64.510735,65.482018,52.462761,928472
2013-07-19,65.195953,65.821304,64.856667,65.821304,52.734585,1197653
2013-07-22,65.788040,66.054146,65.262482,65.668297,52.612000,831942
2013-07-23,65.674950,65.821304,65.129433,65.182648,52.222912,712131
2013-07-24,65.315704,65.721512,65.016335,65.661644,52.606670,814468
2013-07-25,65.748123,65.861221,65.142731,65.309052,52.324184,1020937
2013-07-26,65.388885,65.861221,65.262482,65.495323,52.473423,781167
2013-07-29,65.342316,65.861221,64.517387,64.783493,51.903122,1260370
2013-07-30,65.761429,67.191750,65.508629,67.091957,53.752609,1849497
2013-07-31,66.726067,67.025436,66.014229,66.380127,53.182312,1309440
2013-08-01,66.759331,66.925644,66.193855,66.925644,53.619358,878837
2013-08-02,66.925644,67.091957,66.593010,67.058701,53.725964,702855
2013-08-05,67.058701,67.291542,66.626274,66.825851,53.539413,588060
2013-08-06,66.559746,66.792587,66.127327,66.426697,53.219616,859489
2013-08-07,66.153938,66.759331,65.927750,66.759331,53.486118,751632
2013-08-08,66.559746,66.859116,66.340210,66.792587,53.512760,619898
2013-08-09,66.792587,67.424591,66.413391,67.258278,53.885860,707719
2013-08-12,67.225014,67.491119,66.759331,67.158485,53.805912,407718
2013-08-13,67.291542,68.056595,67.191750,68.056595,54.525455,597348
2013-08-14,68.156387,68.588806,68.023331,68.089859,54.552109,527532
2013-08-15,68.056595,68.256172,67.391327,68.089859,54.552109,461130
2013-08-16,68.023331,69.087753,67.890282,69.054489,55.324951,1006286
2013-08-19,68.987968,69.054489,68.289436,68.489014,54.871899,548342
2013-08-20,67.990067,68.156387,67.557648,67.956802,54.445507,864616
2013-08-21,68.222908,68.522278,67.723961,67.923538,54.418858,562560
2013-08-22,67.823753,69.287331,67.823753,69.287331,55.511494,791531
2013-08-23,69.719757,70.118912,69.320595,69.919334,56.017841,948285
2013-08-26,69.819550,70.118912,69.387123,70.085655,56.151096,373323
2013-08-27,69.753021,69.886070,68.522278,68.522278,54.898560,924567
2013-08-28,67.990067,68.189644,66.859116,67.358063,53.965809,1281109
2013-08-29,67.590912,67.590912,67.025436,67.258278,53.885860,612934
2013-08-30,67.025436,67.291542,66.107368,66.200508,53.038406,1258812
2013-09-02,66.759331,67.324806,66.559746,67.191750,53.832558,650204
2013-09-03,67.058701,67.424591,66.120674,67.158485,53.805912,746173
2013-09-04,67.158485,67.391327,66.054146,67.258278,53.885860,804990
2013-09-05,67.291542,67.324806,66.160591,66.286987,53.107685,959126
2013-09-06,66.187202,67.158485,66.067451,67.158485,53.805912,966700
2013-09-09,67.091957,67.158485,66.692802,67.058701,53.725964,582812
2013-09-10,67.324806,68.389229,67.258278,68.256172,54.685352,1021122
2013-09-11,68.023331,68.555542,67.690697,68.156387,54.605408,633119
2013-09-12,68.289436,68.322701,67.557648,67.790489,54.312260,517165
2013-09-13,67.823753,68.089859,67.624168,67.956802,54.445507,527153
2013-09-16,68.455750,69.054489,68.123123,68.222908,54.658707,781863
2013-09-17,67.923538,68.322701,67.524384,67.624168,54.179016,756898
2013-09-18,67.723961,69.220810,67.557648,69.087753,55.351597,945872
2013-09-19,69.852806,70.285233,68.954704,69.287331,55.511494,1077216
2013-09-20,69.121017,69.852806,68.888176,69.619965,55.777996,1896214
2013-09-23,69.453651,69.520180,68.821648,69.121017,55.378242,905069
2013-09-24,69.220810,69.520180,68.655334,69.121017,55.378242,755895
2013-09-25,68.489014,69.154282,68.422493,69.154282,55.404892,498371
2013-09-26,68.788383,69.486916,68.655334,69.420387,55.618092,547066
2013-09-27,69.353859,69.420387,68.189644,68.721863,55.058456,641679
2013-09-30,68.023331,68.489014,68.023331,68.489014,54.871899,744780
2013-10-01,68.522278,69.154282,68.222908,68.422493,54.818615,965289
2013-10-02,68.089859,68.189644,66.825851,67.225014,53.859211,1101469
2013-10-03,67.191750,67.690697,66.792587,66.925644,53.619358,630491
2013-10-04,66.992172,67.191750,66.466614,67.025436,53.699310,724803
2013-10-07,66.659538,66.859116,65.887833,66.692802,53.432819,698213
2013-10-08,66.626274,66.659538,65.921097,66.227119,53.059715,747131
2013-10-09,65.861221,65.994270,65.242523,65.515282,52.489407,1198832
2013-10-10,65.694901,66.759331,65.555199,66.306946,53.123676,1411505
2013-10-11,66.559746,66.659538,66.320251,66.493225,53.272923,664270
2013-10-14,66.393433,66.759331,65.967659,66.759331,53.486118,634587
2013-10-15,67.025436,67.524384,66.759331,67.225014,53.859211,1026028
2013-10-16,67.158485,67.391327,66.499870,66.692802,53.432819,929601
2013-10-17,66.692802,67.491119,66.526482,67.324806,53.939163,684004
2013-10-18,67.790489,67.857018,67.191750,67.657433,54.205658,947125
2013-10-21,67.524384,68.056595,67.358063,67.990067,54.472153,721237
2013-10-22,67.757225,68.355965,67.723961,68.222908,54.658707,776968
2013-10-23,67.923538,68.555542,67.923538,68.322701,54.738655,846590
2013-10-24,66.526482,67.690697,66.326904,67.125221,53.779259,1462477
2013-10-25,67.125221,67.990067,66.859116,67.723961,54.258961,826243
2013-10-28,67.990067,68.123123,67.557648,67.790489,54.312260,572376
2013-10-29,67.757225,68.222908,67.058701,67.391327,53.992455,947833
2013-10-30,67.457855,67.524384,66.253723,66.526482,53.299561,959124
2013-10-31,66.193855,66.925644,66.094063,66.726067,53.459465,1098657
2013-11-01,66.859116,66.925644,66.247070,66.559746,53.326218,518358
2013-11-04,66.692802,67.225014,66.659538,66.925644,53.619358,556423
2013-11-05,66.925644,67.125221,66.160591,66.519829,53.294231,679254
2013-11-06,66.366821,66.992172,66.227119,66.859116,53.566067,733377
2013-11-07,66.759331,67.457855,66.200508,66.479919,53.262260,994581
2013-11-08,65.974312,66.453308,65.668297,66.253723,53.081036,896420
2013-11-11,66.253723,67.025436,65.927750,66.825851,53.539413,696707
2013-11-12,66.792587,67.025436,66.453308,66.559746,53.326218,600605
2013-11-13,66.326904,66.726067,65.927750,66.087410,52.947784,890744
2013-11-14,66.726067,67.091957,66.313599,66.925644,53.619358,1315489
2013-11-15,66.859116,67.524384,66.692802,67.358063,53.965809,928795
2013-11-18,67.025436,67.857018,66.825851,67.757225,54.285606,717491
2013-11-19,67.391327,67.690697,67.258278,67.391327,53.992455,688261
2013-11-20,67.324806,68.189644,67.191750,67.823753,54.338909,608865
2013-11-21,67.524384,67.690697,66.925644,67.391327,53.992455,615930
2013-11-22,67.391327,67.723961,67.191750,67.624168,54.179016,548395
2013-11-25,67.857018,68.189644,67.590912,67.923538,54.418858,751628
2013-11-26,67.990067,68.089859,67.624168,67.790489,54.312260,755311
2013-11-27,67.990067,68.389229,67.723961,68.289436,54.712002,861324
2013-11-28,68.222908,68.655334,68.023331,68.289436,54.712002,534316
2013-11-29,68.123123,68.455750,67.956802,68.256172,54.685352,552064
2013-12-02,68.189644,68.389229,67.890282,68.189644,54.632050,551687
2013-12-03,68.023331,68.189644,66.513184,66.559746,53.326218,1101135
2013-12-04,66.792587,67.125221,65.628380,66.306946,53.123676,1253260
2013-12-05,66.513184,66.526482,65.601768,65.701553,52.638649,1061716
2013-12-06,65.861221,65.894485,65.116119,65.515282,52.489407,1465231
2013-12-09,65.847916,65.847916,65.169342,65.302399,52.318859,1330688
2013-12-10,65.235870,65.435448,64.743576,64.903236,51.999054,988613
2013-12-11,65.189301,65.575157,64.956459,65.169342,52.212254,1726516
2013-12-12,65.016335,65.249176,64.730270,64.803452,51.919102,1150167
2013-12-13,64.956459,65.588463,64.830063,65.142731,52.190929,1047149
2013-12-16,64.976418,65.980965,64.903236,65.821304,52.734585,1278564
2013-12-17,65.362274,65.728165,64.916542,64.956459,52.041691,1204972
2013-12-18,65.195953,65.807999,65.136078,65.661644,52.606670,1251451
2013-12-19,65.861221,66.519829,65.861221,66.513184,53.288910,1600117
2013-12-20,66.413391,66.526482,65.967659,66.519829,53.294231,2063728
2013-12-23,66.400085,66.493225,65.934402,66.473267,53.256927,849120
2013-12-24,66.493225,67.025436,66.459961,66.692802,53.432819,147082
2013-12-27,67.125221,67.790489,66.825851,67.790489,54.312260,847280
2013-12-30,67.857018,68.189644,67.657433,67.956802,54.445507,644480
2013-12-31,68.089859,68.389229,67.990067,68.389229,54.791954,191042
2014-01-02,68.455750,68.522278,67.158485,67.158485,53.805912,795520
2014-01-03,67.291542,67.790489,67.191750,67.557648,54.125710,386755
2014-01-06,67.358063,67.491119,66.100716,66.193855,53.033073,1162765
2014-01-07,65.595116,65.708206,65.003029,65.162689,52.206928,1628740
2014-01-08,65.528587,65.788040,65.209259,65.708206,52.643982,1125327
2014-01-09,65.668297,65.827957,64.996376,65.342316,52.350834,922483
2014-01-10,65.601768,66.100716,65.375580,65.821304,52.734585,960152
2014-01-13,65.894485,65.961014,65.315704,65.575157,52.537384,644562
2014-01-14,65.003029,65.355621,64.637131,65.235870,52.265553,1197255
2014-01-15,65.322357,65.668297,64.863319,65.475365,52.457436,1005752
2014-01-16,65.322357,65.595116,65.195953,65.462059,52.446770,882239
2014-01-17,65.621727,66.426697,65.408836,65.708206,52.643982,1342051
2014-01-20,65.728165,65.967659,65.422142,65.581810,52.542713,504092
2014-01-21,65.774734,66.127327,65.395538,65.674950,52.617332,921126
2014-01-22,65.881180,66.014229,65.382233,65.515282,52.489407,622249
2014-01-23,65.408836,65.794693,64.716965,65.042946,52.110985,979214
2014-01-24,65.162689,65.195953,63.020538,63.213467,50.645245,1925096
2014-01-27,63.379784,63.572708,62.661297,62.894138,50.389412,1262229
2014-01-28,63.133633,63.240078,62.461716,62.647991,50.192200,1419881
2014-01-29,63.020538,63.579361,61.670052,62.435104,50.021641,1666814
2014-01-30,62.468369,62.860874,62.042599,62.248833,49.872406,1077878
2014-01-31,62.242180,62.588116,61.071312,62.002686,49.675198,1550332
2014-02-03,62.142391,62.634686,61.723274,61.796452,49.509968,1265136
2014-02-04,61.643440,62.248833,61.117882,62.002686,49.675198,1417249
2014-02-05,61.889587,62.721169,61.556957,62.208916,49.840431,1191863
2014-02-06,62.455063,63.193508,62.248833,62.987274,50.464031,1478789
2014-02-07,63.931953,64.237976,63.273338,64.198059,51.434086,1721775
2014-02-10,64.304497,65.169342,64.211365,65.022987,52.095001,1400884
2014-02-11,65.195953,65.621727,64.909889,65.595116,52.553368,1110647
2014-02-12,65.635033,66.020882,65.375580,65.615074,52.569363,1054873
2014-02-13,65.601768,66.373474,65.428795,66.207161,53.043728,1336149
2014-02-14,66.200508,66.526482,65.914444,66.526482,53.299561,1113703
2014-02-17,66.526482,66.726067,65.994270,66.080757,52.942459,987608
2014-02-18,66.526482,66.526482,64.876625,65.269135,52.292198,1594083
2014-02-19,64.856667,65.741470,64.856667,65.688248,52.627987,1191311
2014-02-20,64.816757,65.581810,64.663742,65.581810,52.542713,1197916
2014-02-21,65.561852,65.934402,65.442101,65.641685,52.590687,1406061
2014-02-24,65.635033,66.020882,65.255829,66.020882,52.894489,1010209
2014-02-25,65.754776,66.167244,65.561852,66.100716,52.958454,945701
2014-02-26,65.941055,66.074104,65.661644,65.941055,52.830528,1009228
2014-02-27,66.100716,66.193855,65.515282,66.020882,52.894489,1212748
2014-02-28,65.841263,66.559746,65.721512,66.366821,53.171646,1290929
2014-03-03,65.681602,66.067451,64.517387,64.736923,51.865803,1885772
2014-03-04,65.242523,66.659538,65.096169,66.593010,53.352871,1624734
2014-03-05,66.267029,66.466614,65.748123,66.300293,53.118355,1487705
2014-03-06,66.333557,66.473267,65.269135,65.728165,52.659969,1416311
2014-03-07,65.601768,66.446655,65.428795,65.541893,52.510731,1285838
2014-03-10,65.495323,66.247070,65.289093,65.661644,52.606670,1132512
2014-03-11,65.761429,66.100716,65.229218,65.528587,52.500069,965193
2014-03-12,65.156036,65.162689,64.537346,64.803452,51.919102,1357215
2014-03-13,64.796799,64.963112,63.838814,63.865425,51.167580,1394163
2014-03-14,63.386436,63.692455,63.020538,63.286644,50.703880,2352396
2014-03-17,63.299950,63.832161,63.040497,63.592667,50.949055,1395844
2014-03-18,63.313255,64.577255,63.266685,64.171448,51.412758,1515853
2014-03-19,63.991825,64.131531,63.592667,63.752331,51.076969,1241093
2014-03-20,63.359825,64.025085,63.213467,63.931953,51.220879,1853141
2014-03-21,63.978519,65.022987,63.918648,64.929848,52.020374,1773580
2014-03-24,64.836716,64.936501,64.045044,64.171448,51.412758,1187923
2014-03-25,64.311150,65.608421,64.311150,65.109474,52.164288,1182049
2014-03-26,65.149384,65.961014,64.896584,65.528587,52.500069,904531
2014-03-27,65.242523,65.887833,65.195953,65.515282,52.489407,792358
2014-03-28,65.674950,66.120674,65.615074,65.894485,52.793228,962646
2014-03-31,66.107368,66.153938,65.395538,65.408836,52.404129,1016052
2014-04-01,65.442101,65.588463,65.036293,65.202606,52.238903,1036067
2014-04-02,65.056252,65.382233,64.909889,65.215912,52.249557,737456
2014-04-03,65.189301,65.694901,64.956459,65.229218,52.260227,753000
2014-04-04,65.282440,66.326904,65.255829,65.961014,52.846519,1245430
2014-04-07,65.668297,65.788040,65.262482,65.528587,52.500069,926399
2014-04-08,65.541893,65.954353,65.269135,65.934402,52.825203,1280278
2014-04-09,66.080757,66.080757,65.375580,65.495323,52.473423,893574
2014-04-10,65.814651,66.027534,65.302399,65.581810,52.542713,939522
2014-04-11,65.195953,65.329010,64.563957,64.923195,52.015041,1440579
2014-04-14,64.730270,65.182648,64.138184,65.182648,52.222912,1159789
2014-04-15,64.996376,65.608421,64.810104,64.916542,52.009716,1102326
2014-04-16,65.315704,65.714859,65.262482,65.615074,52.569363,1212481
2014-04-17,65.628380,65.934402,65.302399,65.688248,52.627987,1113234
2014-04-22,65.761429,67.091957,65.694901,66.992172,53.672665,1274587
2014-04-23,66.958908,66.992172,66.459961,66.692802,53.432819,1006602
2014-04-24,67.657433,68.788383,67.524384,68.322701,54.738655,1773600
2014-04-25,68.256172,68.854912,68.156387,68.489014,54.871899,1200403
2014-04-28,68.655334,68.987968,68.222908,68.788383,55.111755,943305
2014-04-29,68.721863,68.987968,68.322701,68.755119,55.085102,810456
2014-04-30,68.755119,68.921440,68.222908,68.588806,54.951855,939234
2014-05-01,68.588806,68.588806,68.588806,68.588806,54.951855,0
2014-05-02,68.755119,69.021225,68.289436,68.721863,55.058456,818860
2014-05-05,68.821648,68.821648,67.690697,68.588806,54.951855,599920
2014-05-06,68.622070,68.688599,67.857018,68.156387,54.605408,647824
2014-05-07,68.089859,69.054489,67.857018,68.954704,55.244999,911857
2014-05-08,69.087753,69.686493,69.087753,69.686493,55.831295,1198739
2014-05-09,69.420387,69.786285,69.287331,69.786285,55.911251,774940
2014-05-12,69.852806,70.385017,69.819550,70.351761,56.364292,691891
2014-05-13,70.185440,70.418282,69.886070,70.052391,56.124447,1201954
2014-05-14,70.185440,70.584602,70.052391,70.551338,56.524185,854109
2014-05-15,70.518074,71.449448,70.518074,70.750916,56.684090,1457395
2014-05-16,69.121017,70.251968,68.987968,70.218704,57.639732,1273007
2014-05-19,69.952599,70.617867,69.919334,70.318497,57.721661,818851
2014-05-20,70.318497,70.484810,69.786285,70.085655,57.530521,552531
2014-05-21,69.886070,70.418282,69.619965,70.285233,57.694351,575062
2014-05-22,70.251968,70.750916,70.152176,70.717651,58.049309,641636
2014-05-23,70.684387,70.817444,70.318497,70.518074,57.885487,582506
2014-05-26,70.584602,71.017021,70.584602,70.983757,58.267738,470396
2014-05-27,70.883972,71.449448,70.717651,70.983757,58.267738,732639
